Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9edj,branch-ee59,checkpoint-7g4v,branch-52fz,checkpoint-irp3,randomiser-brqh,checkpoint-xp91,checkpoint-i6ra,checkpoint-zs2s,checkpoint-a47v,checkpoint-1q1l,checkpoint-ulk4,checkpoint-84fo,checkpoint-satt,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,fname,PCimageLeft,PCimageRight,LDimageLeft,LDimageRight,ShowProgressBar,LDbuttonLeft,LDbuttonRight,CorrectAnswer,PCbuttonLeft,PCbuttonRight,
1507,1568314116164,12/09/2019 18:48:36,1568314115948,-4,12/09/2019 14:48:35,9466,11,task-2b3t,,3061906,BLIND,846765,,complete,,5d7a8e28f165fb00157cc77c,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1920x1080,1920x937,Finished Session 1,Block LGPL task - Counterbalanced via spreadsheet,24,Yes,Pass,Pass,,,S_SH_4,,,,Finished Session 1,,,,,S_SH_4,495,40,1,Fixation,Zone1,content_audio,958.5699997842312,,,0,1,0,,,,,4,PC-SH,TW004_50SS_50SH-001.mp3,sign.jpg,sun.gif,X.png,Check.png,1,no,yes,,sign,shine,
1508,1568314116274,12/09/2019 18:48:36,1568314116043,-4,12/09/2019 14:48:36,9466,11,task-2b3t,,3061906,BLIND,846765,,complete,,5d7a8e28f165fb00157cc77c,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1920x1080,1920x937,Finished Session 1,Block LGPL task - Counterbalanced via spreadsheet,24,Yes,Pass,Pass,,,S_SH_4,,,,Finished Session 1,,,,,S_SH_4,495,40,2,PC Screen,ResponseLeft,response_keyboard_single,89.05000006780028,sign,1,0,1,0,,,,,4,PC-SH,TW004_50SS_50SH-001.mp3,sign.jpg,sun.gif,X.png,Check.png,1,no,yes,,sign,shine,
1509,1568314117243,12/09/2019 18:48:37,1568314117031,-4,12/09/2019 14:48:37,9466,11,task-2b3t,,3061906,BLIND,846765,,complete,,5d7a8e28f165fb00157cc77c,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1920x1080,1920x937,Finished Session 1,Block LGPL task - Counterbalanced via spreadsheet,24,Yes,Pass,Pass,,,S_SH_4,,,,Finished Session 1,,,,,S_SH_4,495,40,3,Screen 1,fixation,fixation,999.9600000001956,,,0,1,0,,,,,4,PC-SH,TW004_50SS_50SH-001.mp3,sign.jpg,sun.gif,X.png,Check.png,1,no,yes,,sign,shine,
1510,1568314118196,12/09/2019 18:48:38,1568314117988,-4,12/09/2019 14:48:37,9466,11,task-2b3t,,3061906,BLIND,846765,,complete,,5d7a8e28f165fb00157cc77c,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1920x1080,1920x937,Finished Session 1,Block LGPL task - Counterbalanced via spreadsheet,24,Yes,Pass,Pass,,,S_SH_4,,,,Finished Session 1,,,,,S_SH_4,499,41,1,Fixation,Zone1,content_audio,948.1250001117587,,,0,1,0,,,,,4,PC-SH,TW001_20SS_80SH-001.mp3,sign.jpg,sun.gif,X.png,Check.png,1,no,yes,,sign,shine,
1511,1568314118853,12/09/2019 18:48:38,1568314118643,-4,12/09/2019 14:48:38,9466,11,task-2b3t,,3061906,BLIND,846765,,complete,,5d7a8e28f165fb00157cc77c,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1920x1080,1920x937,Finished Session 1,Block LGPL task - Counterbalanced via spreadsheet,24,Yes,Pass,Pass,,,S_SH_4,,,,Finished Session 1,,,,,S_SH_4,499,41,2,PC Screen,ResponseRight,response_keyboard_single,649.6999999508262,shine,1,0,1,0,,,,,4,PC-SH,TW001_20SS_80SH-001.mp3,sign.jpg,sun.gif,X.png,Check.png,1,no,yes,,sign,shine,
1512,1568314119848,12/09/2019 18:48:39,1568314119632,-4,12/09/2019 14:48:39,9466,11,task-2b3t,,3061906,BLIND,846765,,complete,,5d7a8e28f165fb00157cc77c,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1920x1080,1920x937,Finished Session 1,Block LGPL task - Counterbalanced via spreadsheet,24,Yes,Pass,Pass,,,S_SH_4,,,,Finished Session 1,,,,,S_SH_4,499,41,3,Screen 1,fixation,fixation,999.9599999999627,,,0,1,0,,,,,4,PC-SH,TW001_20SS_80SH-001.mp3,sign.jpg,sun.gif,X.png,Check.png,1,no,yes,,sign,shine,
1513,1568314120794,12/09/2019 18:48:40,1568314120588,-4,12/09/2019 14:48:40,9466,11,task-2b3t,,3061906,BLIND,846765,,complete,,5d7a8e28f165fb00157cc77c,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1920x1080,1920x937,Finished Session 1,Block LGPL task - Counterbalanced via spreadsheet,24,Yes,Pass,Pass,,,S_SH_4,,,,Finished Session 1,,,,,S_SH_4,500,42,1,Fixation,Zone1,content_audio,948.0550000444055,,,0,1,0,,,,,4,PC-SH,TW002_30SS_70SH-001.mp3,sign.jpg,sun.gif,X.png,Check.png,1,no,yes,,sign,shine,
1514,1568314120982,12/09/2019 18:48:40,1568314120771,-4,12/09/2019 14:48:40,9466,11,task-2b3t,,3061906,BLIND,846765,,complete,,5d7a8e28f165fb00157cc77c,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1920x1080,1920x937,Finished Session 1,Block LGPL task - Counterbalanced via spreadsheet,24,Yes,Pass,Pass,,,S_SH_4,,,,Finished Session 1,,,,,S_SH_4,500,42,2,PC Screen,ResponseRight,response_keyboard_single,177.86499997600913,shine,1,0,1,0,,,,,4,PC-SH,TW002_30SS_70SH-001.mp3,sign.jpg,sun.gif,X.png,Check.png,1,no,yes,,sign,shine,
1515,1568314121981,12/09/2019 18:48:41,1568314121765,-4,12/09/2019 14:48:41,9466,11,task-2b3t,,3061906,BLIND,846765,,complete,,5d7a8e28f165fb00157cc77c,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1920x1080,1920x937,Finished Session 1,Block LGPL task - Counterbalanced via spreadsheet,24,Yes,Pass,Pass,,,S_SH_4,,,,Finished Session 1,,,,,S_SH_4,500,42,3,Screen 1,fixation,fixation,999.9599999999627,,,0,1,0,,,,,4,PC-SH,TW002_30SS_70SH-001.mp3,sign.jpg,sun.gif,X.png,Check.png,1,no,yes,,sign,shine,
1516,1568314122935,12/09/2019 18:48:42,1568314122728,-4,12/09/2019 14:48:42,9466,11,task-2b3t,,3061906,BLIND,846765,,complete,,5d7a8e28f165fb00157cc77c,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1920x1080,1920x937,Finished Session 1,Block LGPL task - Counterbalanced via spreadsheet,24,Yes,Pass,Pass,,,S_SH_4,,,,Finished Session 1,,,,,S_SH_4,488,43,1,Fixation,Zone1,content_audio,954.7449997626245,,,0,1,0,,,,,4,PC-SH,TW004_50SS_50SH-001.mp3,sign.jpg,sun.gif,X.png,Check.png,1,no,yes,,sign,shine,
1517,1568314123059,12/09/2019 18:48:43,1568314122843,-4,12/09/2019 14:48:42,9466,11,task-2b3t,,3061906,BLIND,846765,,complete,,5d7a8e28f165fb00157cc77c,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1920x1080,1920x937,Finished Session 1,Block LGPL task - Counterbalanced via spreadsheet,24,Yes,Pass,Pass,,,S_SH_4,,,,Finished Session 1,,,,,S_SH_4,488,43,2,PC Screen,ResponseLeft,response_keyboard_single,109.87000027671456,sign,1,0,1,0,,,,,4,PC-SH,TW004_50SS_50SH-001.mp3,sign.jpg,sun.gif,X.png,Check.png,1,no,yes,,sign,shine,
1518,1568314124046,12/09/2019 18:48:44,1568314123832,-4,12/09/2019 14:48:43,9466,11,task-2b3t,,3061906,BLIND,846765,,complete,,5d7a8e28f165fb00157cc77c,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1920x1080,1920x937,Finished Session 1,Block LGPL task - Counterbalanced via spreadsheet,24,Yes,Pass,Pass,,,S_SH_4,,,,Finished Session 1,,,,,S_SH_4,488,43,3,Screen 1,fixation,fixation,999.9599999999627,,,0,1,0,,,,,4,PC-SH,TW004_50SS_50SH-001.mp3,sign.jpg,sun.gif,X.png,Check.png,1,no,yes,,sign,shine,
1519,1568314125003,12/09/2019 18:48:45,1568314124788,-4,12/09/2019 14:48:44,9466,11,task-2b3t,,3061906,BLIND,846765,,complete,,5d7a8e28f165fb00157cc77c,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1920x1080,1920x937,Finished Session 1,Block LGPL task - Counterbalanced via spreadsheet,24,Yes,Pass,Pass,,,S_SH_4,,,,Finished Session 1,,,,,S_SH_4,501,44,1,Fixation,Zone1,content_audio,947.7399997413158,,,0,1,0,,,,,4,PC-SH,TW003_40SS_60SH-001.mp3,sign.jpg,sun.gif,X.png,Check.png,1,no,yes,,sign,shine,
1520,1568314125428,12/09/2019 18:48:45,1568314125043,-4,12/09/2019 14:48:45,9466,11,task-2b3t,,3061906,BLIND,846765,,complete,,5d7a8e28f165fb00157cc77c,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1920x1080,1920x937,Finished Session 1,Block LGPL task - Counterbalanced via spreadsheet,24,Yes,Pass,Pass,,,S_SH_4,,,,Finished Session 1,,,,,S_SH_4,501,44,2,PC Screen,ResponseRight,response_keyboard_single,249.5249998755753,shine,1,0,1,0,,,,,4,PC-SH,TW003_40SS_60SH-001.mp3,sign.jpg,sun.gif,X.png,Check.png,1,no,yes,,sign,shine,
1521,1568314126246,12/09/2019 18:48:46,1568314126031,-4,12/09/2019 14:48:46,9466,11,task-2b3t,,3061906,BLIND,846765,,complete,,5d7a8e28f165fb00157cc77c,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1920x1080,1920x937,Finished Session 1,Block LGPL task - Counterbalanced via spreadsheet,24,Yes,Pass,Pass,,,S_SH_4,,,,Finished Session 1,,,,,S_SH_4,501,44,3,Screen 1,fixation,fixation,999.9599999999627,,,0,1,0,,,,,4,PC-SH,TW003_40SS_60SH-001.mp3,sign.jpg,sun.gif,X.png,Check.png,1,no,yes,,sign,shine,
1522,1568314127200,12/09/2019 18:48:47,1568314126988,-4,12/09/2019 14:48:46,9466,11,task-2b3t,,3061906,BLIND,846765,,complete,,5d7a8e28f165fb00157cc77c,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1920x1080,1920x937,Finished Session 1,Block LGPL task - Counterbalanced via spreadsheet,24,Yes,Pass,Pass,,,S_SH_4,,,,Finished Session 1,,,,,S_SH_4,465,45,1,Fixation,Zone1,content_audio,948.2849999330938,,,0,1,0,,,,,4,PC-SH,TW002_30SS_70SH-001.mp3,sign.jpg,sun.gif,X.png,Check.png,1,no,yes,,sign,shine,
1523,1568314127387,12/09/2019 18:48:47,1568314127170,-4,12/09/2019 14:48:47,9466,11,task-2b3t,,3061906,BLIND,846765,,complete,,5d7a8e28f165fb00157cc77c,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1920x1080,1920x937,Finished Session 1,Block LGPL task - Counterbalanced via spreadsheet,24,Yes,Pass,Pass,,,S_SH_4,,,,Finished Session 1,,,,,S_SH_4,465,45,2,PC Screen,ResponseRight,response_keyboard_single,177.91999969631433,shine,1,0,1,0,,,,,4,PC-SH,TW002_30SS_70SH-001.mp3,sign.jpg,sun.gif,X.png,Check.png,1,no,yes,,sign,shine,
1524,1568314128371,12/09/2019 18:48:48,1568314128165,-4,12/09/2019 14:48:48,9466,11,task-2b3t,,3061906,BLIND,846765,,complete,,5d7a8e28f165fb00157cc77c,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1920x1080,1920x937,Finished Session 1,Block LGPL task - Counterbalanced via spreadsheet,24,Yes,Pass,Pass,,,S_SH_4,,,,Finished Session 1,,,,,S_SH_4,465,45,3,Screen 1,fixation,fixation,999.9599999999627,,,0,1,0,,,,,4,PC-SH,TW002_30SS_70SH-001.mp3,sign.jpg,sun.gif,X.png,Check.png,1,no,yes,,sign,shine,
1525,1568314129313,12/09/2019 18:48:49,1568314129108,-4,12/09/2019 14:48:49,9466,11,task-2b3t,,3061906,BLIND,846765,,complete,,5d7a8e28f165fb00157cc77c,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1920x1080,1920x937,Finished Session 1,Block LGPL task - Counterbalanced via spreadsheet,24,Yes,Pass,Pass,,,S_SH_4,,,,Finished Session 1,,,,,S_SH_4,514,46,1,Fixation,Zone1,content_audio,934.0200000442564,,,0,1,0,,,,,4,PC-SH,TW002_30SS_70SH-001.mp3,sign.jpg,sun.gif,X.png,Check.png,1,no,yes,,sign,shine,
1526,1568314129453,12/09/2019 18:48:49,1568314129243,-4,12/09/2019 14:48:49,9466,11,task-2b3t,,3061906,BLIND,846765,,complete,,5d7a8e28f165fb00157cc77c,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1920x1080,1920x937,Finished Session 1,Block LGPL task - Counterbalanced via spreadsheet,24,Yes,Pass,Pass,,,S_SH_4,,,,Finished Session 1,,,,,S_SH_4,514,46,2,PC Screen,ResponseRight,response_keyboard_single,129.6949996612966,shine,1,0,1,0,,,,,4,PC-SH,TW002_30SS_70SH-001.mp3,sign.jpg,sun.gif,X.png,Check.png,1,no,yes,,sign,shine,
1527,1568314130437,12/09/2019 18:48:50,1568314130231,-4,12/09/2019 14:48:50,9466,11,task-2b3t,,3061906,BLIND,846765,,complete,,5d7a8e28f165fb00157cc77c,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1920x1080,1920x937,Finished Session 1,Block LGPL task - Counterbalanced via spreadsheet,24,Yes,Pass,Pass,,,S_SH_4,,,,Finished Session 1,,,,,S_SH_4,514,46,3,Screen 1,fixation,fixation,999.9599999999627,,,0,1,0,,,,,4,PC-SH,TW002_30SS_70SH-001.mp3,sign.jpg,sun.gif,X.png,Check.png,1,no,yes,,sign,shine,
1528,1568314131407,12/09/2019 18:48:51,1568314131188,-4,12/09/2019 14:48:51,9466,11,task-2b3t,,3061906,BLIND,846765,,complete,,5d7a8e28f165fb00157cc77c,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1920x1080,1920x937,Finished Session 1,Block LGPL task - Counterbalanced via spreadsheet,24,Yes,Pass,Pass,,,S_SH_4,,,,Finished Session 1,,,,,S_SH_4,468,47,1,Fixation,Zone1,content_audio,948.450000025332,,,0,1,0,,,,,4,PC-SH,TW005_60SS_40SH-001.mp3,sign.jpg,sun.gif,X.png,Check.png,1,no,yes,,sign,shine,
1529,1568314131595,12/09/2019 18:48:51,1568314131379,-4,12/09/2019 14:48:51,9466,11,task-2b3t,,3061906,BLIND,846765,,complete,,5d7a8e28f165fb00157cc77c,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1920x1080,1920x937,Finished Session 1,Block LGPL task - Counterbalanced via spreadsheet,24,Yes,Pass,Pass,,,S_SH_4,,,,Finished Session 1,,,,,S_SH_4,468,47,2,PC Screen,ResponseLeft,response_keyboard_single,186.40000000596046,sign,1,0,1,0,,,,,4,PC-SH,TW005_60SS_40SH-001.mp3,sign.jpg,sun.gif,X.png,Check.png,1,no,yes,,sign,shine,
1530,1568314132581,12/09/2019 18:48:52,1568314132364,-4,12/09/2019 14:48:52,9466,11,task-2b3t,,3061906,BLIND,846765,,complete,,5d7a8e28f165fb00157cc77c,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1920x1080,1920x937,Finished Session 1,Block LGPL task - Counterbalanced via spreadsheet,24,Yes,Pass,Pass,,,S_SH_4,,,,Finished Session 1,,,,,S_SH_4,468,47,3,Screen 1,fixation,fixation,999.9599999999627,,,0,1,0,,,,,4,PC-SH,TW005_60SS_40SH-001.mp3,sign.jpg,sun.gif,X.png,Check.png,1,no,yes,,sign,shine,
1531,1568314133536,12/09/2019 18:48:53,1568314133328,-4,12/09/2019 14:48:53,9466,11,task-2b3t,,3061906,BLIND,846765,,complete,,5d7a8e28f165fb00157cc77c,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1920x1080,1920x937,Finished Session 1,Block LGPL task - Counterbalanced via spreadsheet,24,Yes,Pass,Pass,,,S_SH_4,,,,Finished Session 1,,,,,S_SH_4,464,48,1,Fixation,Zone1,content_audio,955.2449998445809,,,0,1,0,,,,,4,PC-SH,TW001_20SS_80SH-001.mp3,sign.jpg,sun.gif,X.png,Check.png,1,no,yes,,sign,shine,
1532,1568314133646,12/09/2019 18:48:53,1568314133418,-4,12/09/2019 14:48:53,9466,11,task-2b3t,,3061906,BLIND,846765,,complete,,5d7a8e28f165fb00157cc77c,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1920x1080,1920x937,Finished Session 1,Block LGPL task - Counterbalanced via spreadsheet,24,Yes,Pass,Pass,,,S_SH_4,,,,Finished Session 1,,,,,S_SH_4,464,48,2,PC Screen,ResponseRight,response_keyboard_single,85.96999989822507,shine,1,0,1,0,,,,,4,PC-SH,TW001_20SS_80SH-001.mp3,sign.jpg,sun.gif,X.png,Check.png,1,no,yes,,sign,shine,
1533,1568314134620,12/09/2019 18:48:54,1568314134414,-4,12/09/2019 14:48:54,9466,11,task-2b3t,,3061906,BLIND,846765,,complete,,5d7a8e28f165fb00157cc77c,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1920x1080,1920x937,Finished Session 1,Block LGPL task - Counterbalanced via spreadsheet,24,Yes,Pass,Pass,,,S_SH_4,,,,Finished Session 1,,,,,S_SH_4,464,48,3,Screen 1,fixation,fixation,999.9599999999627,,,0,1,0,,,,,4,PC-SH,TW001_20SS_80SH-001.mp3,sign.jpg,sun.gif,X.png,Check.png,1,no,yes,,sign,shine,
1534,1568314135575,12/09/2019 18:48:55,1568314135368,-4,12/09/2019 14:48:55,9466,11,task-2b3t,,3061906,BLIND,846765,,complete,,5d7a8e28f165fb00157cc77c,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1920x1080,1920x937,Finished Session 1,Block LGPL task - Counterbalanced via spreadsheet,24,Yes,Pass,Pass,,,S_SH_4,,,,Finished Session 1,,,,,S_SH_4,470,49,1,Fixation,Zone1,content_audio,945.1399999670684,,,0,1,0,,,,,4,PC-SH,TW007_80SS_20SH-001.mp3,sign.jpg,sun.gif,X.png,Check.png,1,no,yes,,sign,shine,
1535,1568314135716,12/09/2019 18:48:55,1568314135498,-4,12/09/2019 14:48:55,9466,11,task-2b3t,,3061906,BLIND,846765,,complete,,5d7a8e28f165fb00157cc77c,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1920x1080,1920x937,Finished Session 1,Block LGPL task - Counterbalanced via spreadsheet,24,Yes,Pass,Pass,,,S_SH_4,,,,Finished Session 1,,,,,S_SH_4,470,49,2,PC Screen,ResponseLeft,response_keyboard_single,125.94499997794628,sign,1,0,1,0,,,,,4,PC-SH,TW007_80SS_20SH-001.mp3,sign.jpg,sun.gif,X.png,Check.png,1,no,yes,,sign,shine,
1536,1568314136716,12/09/2019 18:48:56,1568314136497,-4,12/09/2019 14:48:56,9466,11,task-2b3t,,3061906,BLIND,846765,,complete,,5d7a8e28f165fb00157cc77c,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1920x1080,1920x937,Finished Session 1,Block LGPL task - Counterbalanced via spreadsheet,24,Yes,Pass,Pass,,,S_SH_4,,,,Finished Session 1,,,,,S_SH_4,470,49,3,Screen 1,fixation,fixation,999.9599999999627,,,0,1,0,,,,,4,PC-SH,TW007_80SS_20SH-001.mp3,sign.jpg,sun.gif,X.png,Check.png,1,no,yes,,sign,shine,
1537,1568314137655,12/09/2019 18:48:57,1568314137448,-4,12/09/2019 14:48:57,9466,11,task-2b3t,,3061906,BLIND,846765,,complete,,5d7a8e28f165fb00157cc77c,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1920x1080,1920x937,Finished Session 1,Block LGPL task - Counterbalanced via spreadsheet,24,Yes,Pass,Pass,,,S_SH_4,,,,Finished Session 1,,,,,S_SH_4,484,50,1,Fixation,Zone1,content_audio,942.1350001357496,,,0,1,0,,,,,4,PC-SH,TW007_80SS_20SH-001.mp3,sign.jpg,sun.gif,X.png,Check.png,1,no,yes,,sign,shine,
1538,1568314137843,12/09/2019 18:48:57,1568314137634,-4,12/09/2019 14:48:57,9466,11,task-2b3t,,3061906,BLIND,846765,,complete,,5d7a8e28f165fb00157cc77c,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1920x1080,1920x937,Finished Session 1,Block LGPL task - Counterbalanced via spreadsheet,24,Yes,Pass,Pass,,,S_SH_4,,,,Finished Session 1,,,,,S_SH_4,484,50,2,PC Screen,ResponseRight,response_keyboard_single,181.8850003182888,shine,1,0,1,0,,,,,4,PC-SH,TW007_80SS_20SH-001.mp3,sign.jpg,sun.gif,X.png,Check.png,1,no,yes,,sign,shine,
1539,1568314138843,12/09/2019 18:48:58,1568314138628,-4,12/09/2019 14:48:58,9466,11,task-2b3t,,3061906,BLIND,846765,,complete,,5d7a8e28f165fb00157cc77c,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1920x1080,1920x937,Finished Session 1,Block LGPL task - Counterbalanced via spreadsheet,24,Yes,Pass,Pass,,,S_SH_4,,,,Finished Session 1,,,,,S_SH_4,484,50,3,Screen 1,fixation,fixation,999.9599999999627,,,0,1,0,,,,,4,PC-SH,TW007_80SS_20SH-001.mp3,sign.jpg,sun.gif,X.png,Check.png,1,no,yes,,sign,shine,
1540,1568314139798,12/09/2019 18:48:59,1568314139586,-4,12/09/2019 14:48:59,9466,11,task-2b3t,,3061906,BLIND,846765,,complete,,5d7a8e28f165fb00157cc77c,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1920x1080,1920x937,Finished Session 1,Block LGPL task - Counterbalanced via spreadsheet,24,Yes,Pass,Pass,,,S_SH_4,,,,Finished Session 1,,,,,S_SH_4,496,51,1,Fixation,Zone1,content_audio,949.4000002741814,,,0,1,0,,,,,4,PC-SH,TW005_60SS_40SH-001.mp3,sign.jpg,sun.gif,X.png,Check.png,1,no,yes,,sign,shine,
1541,1568314139925,12/09/2019 18:48:59,1568314139712,-4,12/09/2019 14:48:59,9466,11,task-2b3t,,3061906,BLIND,846765,,complete,,5d7a8e28f165fb00157cc77c,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1920x1080,1920x937,Finished Session 1,Block LGPL task - Counterbalanced via spreadsheet,24,Yes,Pass,Pass,,,S_SH_4,,,,Finished Session 1,,,,,S_SH_4,496,51,2,PC Screen,ResponseLeft,response_keyboard_single,121.50500016286969,sign,1,0,1,0,,,,,4,PC-SH,TW005_60SS_40SH-001.mp3,sign.jpg,sun.gif,X.png,Check.png,1,no,yes,,sign,shine,
1542,1568314140909,12/09/2019 18:49:00,1568314140695,-4,12/09/2019 14:49:00,9466,11,task-2b3t,,3061906,BLIND,846765,,complete,,5d7a8e28f165fb00157cc77c,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1920x1080,1920x937,Finished Session 1,Block LGPL task - Counterbalanced via spreadsheet,24,Yes,Pass,Pass,,,S_SH_4,,,,Finished Session 1,,,,,S_SH_4,496,51,3,Screen 1,fixation,fixation,999.9599999999627,,,0,1,0,,,,,4,PC-SH,TW005_60SS_40SH-001.mp3,sign.jpg,sun.gif,X.png,Check.png,1,no,yes,,sign,shine,
1543,1568314141862,12/09/2019 18:49:01,1568314141645,-4,12/09/2019 14:49:01,9466,11,task-2b3t,,3061906,BLIND,846765,,complete,,5d7a8e28f165fb00157cc77c,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1920x1080,1920x937,Finished Session 1,Block LGPL task - Counterbalanced via spreadsheet,24,Yes,Pass,Pass,,,S_SH_4,,,,Finished Session 1,,,,,S_SH_4,474,52,1,Fixation,Zone1,content_audio,941.9399998150766,,,0,1,0,,,,,4,PC-SH,TW004_50SS_50SH-001.mp3,sign.jpg,sun.gif,X.png,Check.png,1,no,yes,,sign,shine,
1544,1568314142034,12/09/2019 18:49:02,1568314141824,-4,12/09/2019 14:49:01,9466,11,task-2b3t,,3061906,BLIND,846765,,complete,,5d7a8e28f165fb00157cc77c,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1920x1080,1920x937,Finished Session 1,Block LGPL task - Counterbalanced via spreadsheet,24,Yes,Pass,Pass,,,S_SH_4,,,,Finished Session 1,,,,,S_SH_4,474,52,2,PC Screen,ResponseLeft,response_keyboard_single,174.10500021651387,sign,1,0,1,0,,,,,4,PC-SH,TW004_50SS_50SH-001.mp3,sign.jpg,sun.gif,X.png,Check.png,1,no,yes,,sign,shine,
1545,1568314143018,12/09/2019 18:49:03,1568314142811,-4,12/09/2019 14:49:02,9466,11,task-2b3t,,3061906,BLIND,846765,,complete,,5d7a8e28f165fb00157cc77c,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1920x1080,1920x937,Finished Session 1,Block LGPL task - Counterbalanced via spreadsheet,24,Yes,Pass,Pass,,,S_SH_4,,,,Finished Session 1,,,,,S_SH_4,474,52,3,Screen 1,fixation,fixation,999.9599999999627,,,0,1,0,,,,,4,PC-SH,TW004_50SS_50SH-001.mp3,sign.jpg,sun.gif,X.png,Check.png,1,no,yes,,sign,shine,
1546,1568314143956,12/09/2019 18:49:03,1568314143746,-4,12/09/2019 14:49:03,9466,11,task-2b3t,,3061906,BLIND,846765,,complete,,5d7a8e28f165fb00157cc77c,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1920x1080,1920x937,Finished Session 1,Block LGPL task - Counterbalanced via spreadsheet,24,Yes,Pass,Pass,,,S_SH_4,,,,Finished Session 1,,,,,S_SH_4,469,53,1,Fixation,Zone1,content_audio,926.4199999161065,,,0,1,0,,,,,4,PC-SH,TW006_70SS_30SH-001.mp3,sign.jpg,sun.gif,X.png,Check.png,1,no,yes,,sign,shine,
1547,1568314144081,12/09/2019 18:49:04,1568314143864,-4,12/09/2019 14:49:03,9466,11,task-2b3t,,3061906,BLIND,846765,,complete,,5d7a8e28f165fb00157cc77c,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1920x1080,1920x937,Finished Session 1,Block LGPL task - Counterbalanced via spreadsheet,24,Yes,Pass,Pass,,,S_SH_4,,,,Finished Session 1,,,,,S_SH_4,469,53,2,PC Screen,ResponseLeft,response_keyboard_single,113.74499974772334,sign,1,0,1,0,,,,,4,PC-SH,TW006_70SS_30SH-001.mp3,sign.jpg,sun.gif,X.png,Check.png,1,no,yes,,sign,shine,
1548,1568314145080,12/09/2019 18:49:05,1568314144861,-4,12/09/2019 14:49:04,9466,11,task-2b3t,,3061906,BLIND,846765,,complete,,5d7a8e28f165fb00157cc77c,computer,Desktop or Laptop,Windows 7,Chrome 76.0.3809.132,1920x1080,1920x937,Finished Session 1,Block LGPL task - Counterbalanced via spreadsheet,24,Yes,Pass,Pass,,,S_SH_4,,,,Finished Session 1,,,,,S_SH_4,469,53,3,Screen 1,fixation,fixation,999.9599999999627,,,0,1,0,,,,,4,PC-SH,TW006_70SS_30SH-001.mp3,sign.jpg,sun.gif,X.png,Check.png,1,no,yes,,sign,shine,
